Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
EMT_2409,24,0.067016662,0.383925254,4,0.729791405,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,miR200a;miR200c;miR200b;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,miR200a;miR200c;miR200b;miR141;miR101,0.133333333,0.866666667
EMT_2410,24,0.165962904,0.475066831,4,0.622389175,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,ZEB2,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR200b,TGFbeta;miR200c;miR34a;miR141;miR101,0.4,0.6
EMT_2801,28,0.02280491,0.330691712,6,0.461767513,GSC;ZEB1;ZEB2;miR141,SNAI1;TGFbeta;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141,GSC;miR200a;miR200c;miR200b;miR34a;miR101,0.466666667,0.533333333
EMT_2802,28,0.025366247,0.277127361,6,0.499199867,GSC;SNAI1;TWIST1;SNAI2;ZEB2;TWIST2;miR200a;miR200c;miR200b;miR141,TGFbeta;ZEB1;FOXC2;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,miR200a;miR200c;miR200b;miR34a;miR141,0.533333333,0.466666667
EMT_2803,28,0.057838326,0.370628442,7,0.441947066,GSC;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;TGFbeta;SNAI2,TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;ZEB2,0.266666667,0.733333333
EMT_2804,28,0.043889814,0.527919219,4,0.682780005,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;miR200c,ZEB1;TWIST2;FOXC2;miR200a;miR200b;miR34a;miR141;miR101,GSC;TGFbeta;ZEB1;miR200a;miR200c;miR200b;miR34a;miR141,SNAI1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,0.6,0.4
EMT_2805,28,0.038617337,0.281239618,5,0.418230734,GSC;ZEB2;TWIST2;miR200c;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2;miR200a;miR200b;miR34a,SNAI1;TWIST1;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;TGFbeta;ZEB1;SNAI2;ZEB2,0.533333333,0.466666667
EMT_2806,28,0.137831299,0.416401246,4,0.690019705,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;TWIST2,SNAI2;ZEB2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;TWIST1;miR200a;miR200c;miR200b;miR34a;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2;miR141,0.6,0.4
EMT_2807,28,0.075852555,0.488265117,5,0.583985428,GSC;TGFbeta;miR200a;miR141;miR101,SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200c;miR200b;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,miR200a;miR200c;miR200b;miR141;miR101,0.733333333,0.266666667
EMT_2808,28,0.14301629,0.461480667,4,0.777192509,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2,FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2;miR200b,GSC;SNAI1;ZEB2;TWIST2;miR200a;miR200c;miR34a;miR141;miR101,0.4,0.6
EMT_2809,28,0.078332819,0.248689987,7,0.454370995,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,ZEB2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR101,ZEB2;miR200a;miR200c;miR200b;miR34a;miR141,0.333333333,0.666666667
EMT_2810,28,0.036411997,0.390582792,7,0.42144342,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141,miR200a;miR200c;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101,0.066666667,0.933333333
EMT_3201,32,0.011114485,0.249492353,6,0.439359161,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;miR200a;miR141,FOXC2;miR200c;miR200b;miR34a;miR101,GSC;TWIST1;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2,0.666666667,0.333333333
EMT_3202,32,0.081724182,0.343105399,4,0.484209221,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200c,miR200a;miR200b;miR34a;miR141;miR101,ZEB1;FOXC2;miR200a;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR200c,0.866666667,0.133333333
EMT_3203,32,0.148963803,0.476077473,4,0.718760241,GSC;TGFbeta;TWIST1;ZEB2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;ZEB1;SNAI2;TWIST2;FOXC2,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,GSC;miR200a;miR200c;miR200b;miR34a;miR141;miR101,0.8,0.2
EMT_3204,32,0.139528433,0.475152823,3,0.793301835,GSC;SNAI1;TGFbeta;TWIST1;ZEB2,ZEB1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;SNAI2;miR200c;miR34a;miR141;miR101,GSC;SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200b,0.6,0.4
EMT_3205,32,0.030316152,0.454986627,7,0.450850731,GSC;ZEB1;FOXC2;miR200a;miR200c;miR200b;miR34a,SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR141;miR101,miR200a;miR200c;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200b,0.4,0.6
EMT_3206,32,0.103436987,0.532886844,4,0.616428368,GSC;ZEB2;miR200a;miR200c;miR34a;miR141,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200b;miR101,GSC;TGFbeta;ZEB2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2,0.2,0.8
EMT_3207,32,0.066041223,0.220479776,7,0.487137642,GSC;SNAI1;ZEB1;TWIST1;ZEB2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;SNAI2;TWIST2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;miR200b,SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR34a;miR141;miR101,0.466666667,0.533333333
EMT_3208,32,0.026167913,0.294765924,6,0.408048424,GSC;TGFbeta;ZEB1;TWIST1;FOXC2;miR200c;miR141,SNAI1;SNAI2;ZEB2;TWIST2;miR200a;miR200b;miR34a;miR101,miR200a;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200c;miR141,0.733333333,0.266666667
EMT_3209,32,0.084129961,0.415534668,4,0.725488467,GSC;SNAI1;ZEB2;TWIST2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,GSC;miR200a;miR200c;miR200b;miR34a;miR141,0.733333333,0.266666667
EMT_3210,32,0.016389914,0.333213153,6,0.527336786,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR200c;miR200b;miR34a;miR141;miR101,ZEB1;FOXC2;miR200a,TWIST1;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2,0.466666667,0.533333333
EMT_3601,36,0.096627735,0.368374641,5,0.56285927,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2,FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;FOXC2;miR101,SNAI2;ZEB2;TWIST2;miR200a;miR200c;miR200b;miR34a;miR141,0.333333333,0.666666667
EMT_3602,36,0.060127062,0.296677565,7,0.376760983,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,ZEB2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101,0.466666667,0.533333333
EMT_3603,36,0.031090712,0.372673224,5,0.578017187,GSC;SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR141;miR101,TGFbeta;ZEB2;miR34a,GSC;miR200a;miR200c;miR200b;miR34a,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141;miR101,0.6,0.4
EMT_3604,36,0.111858717,0.385092558,4,0.654838578,GSC;SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2,TWIST1;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TWIST1;FOXC2;miR200a;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;miR34a,0.866666667,0.133333333
EMT_3605,36,0.106078017,0.209474663,6,0.457426566,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141,SNAI2;TWIST2;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;miR200b;miR34a;miR101,FOXC2;miR200a;miR200c;miR141,0.466666667,0.533333333
EMT_3606,36,0.03353434,0.269548639,6,0.315576104,GSC;SNAI1;TWIST1;ZEB2;FOXC2;miR200c;miR34a;miR141;miR101,TGFbeta;ZEB1;SNAI2;TWIST2;miR200a;miR200b,GSC;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a,SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;miR141;miR101,0.6,0.4
EMT_3607,36,0.031221232,0.218364243,6,0.478365873,GSC;TWIST1;ZEB2;TWIST2;miR200a;miR200c;miR200b;miR34a;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;FOXC2;miR141,SNAI2;miR200a;miR200c;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR141,0.333333333,0.666666667
EMT_3608,36,0.078645369,0.406552286,4,0.6127944,GSC;TGFbeta;ZEB1;TWIST1;ZEB2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;SNAI2;TWIST2,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,GSC;miR200a;miR200c;miR200b;miR34a;miR141,0.6,0.4
EMT_3609,36,0.027077672,0.366210905,7,0.526845958,GSC;ZEB2;miR200a;miR200b;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200c,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;miR141,GSC;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR101,0.666666667,0.333333333
EMT_3610,36,0.044724528,0.398320583,6,0.564226871,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,miR200a;miR200c;miR200b;miR34a;miR141,GSC;SNAI1;ZEB1;SNAI2;TWIST2;FOXC2;miR200a;miR200b;miR34a;miR141,TGFbeta;TWIST1;ZEB2;miR200c;miR101,0.533333333,0.466666667
EMT_4001,40,0.035818765,0.297602136,5,0.473247282,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;TWIST2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,ZEB1;ZEB2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200c,miR200a;miR200b;miR34a;miR141;miR101,0.533333333,0.466666667
EMT_4002,40,0.039667874,0.263592175,8,0.505821263,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR200b;miR34a;miR141,miR200c;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,GSC;TWIST1;miR200a;miR200c;miR200b;miR34a;miR141,0.466666667,0.533333333
EMT_4003,40,0.087843188,0.550376708,4,0.72287325,GSC;miR200a;miR200c;miR200b;miR34a;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141,SNAI1;TWIST1;SNAI2;ZEB2;FOXC2;miR200a;miR200c;miR200b;miR34a,GSC;TGFbeta;ZEB1;TWIST2;miR141;miR101,0.466666667,0.533333333
EMT_4004,40,0.015637532,0.322787721,7,0.488219282,GSC;TGFbeta;SNAI2;ZEB2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;ZEB1;TWIST1;TWIST2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,miR200a;miR200c;miR200b;miR141;miR101,0.666666667,0.333333333
EMT_4005,40,0.037702537,0.242432763,7,0.350830924,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;miR200a;miR200c;miR200b;miR34a;miR141,TGFbeta;FOXC2;miR101,SNAI1;ZEB1;ZEB2;TWIST2;FOXC2,GSC;TGFbeta;TWIST1;SNAI2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,0.6,0.4
EMT_4006,40,0.050856306,0.25113004,6,0.5201282,GSC;SNAI1;TGFbeta;SNAI2;ZEB2;TWIST2;FOXC2;miR200c,ZEB1;TWIST1;miR200a;miR200b;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,GSC;miR200a;miR200c;miR200b;miR34a;miR141;miR101,0.266666667,0.733333333
EMT_4007,40,0.044671562,0.233044004,6,0.352765625,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR34a;miR101,SNAI2;miR200b;miR141,ZEB2;FOXC2;miR200a;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;miR200c;miR141,0.533333333,0.466666667
EMT_4008,40,0.029199696,0.237256308,7,0.444919419,GSC;TGFbeta;ZEB1;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141,SNAI1;TWIST1;SNAI2;miR101,GSC;SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2;miR200c;miR34a;miR141,TWIST1;miR200a;miR200b;miR101,0.266666667,0.733333333
EMT_4009,40,0.015232761,0.297799926,6,0.310179045,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;TWIST2;miR200a;miR200c;miR34a;miR141;miR101,ZEB1;ZEB2;FOXC2;miR200b,GSC;TGFbeta;miR200a;miR34a;miR141,SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200c;miR200b;miR101,0.4,0.6
EMT_4010,40,0.04017317,0.290562744,6,0.504751563,GSC;TGFbeta;SNAI2;miR200b;miR34a;miR141;miR101,SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200c,ZEB1;miR34a;miR141,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR101,0.4,0.6
EMT_4401,44,0.010560114,0.317555413,7,0.410276629,GSC;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR34a,SNAI1;TGFbeta;miR200c;miR200b;miR141;miR101,ZEB2;miR200a;miR200c;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR141,0.6,0.4
EMT_4402,44,0.051317139,0.228984864,8,0.389161586,GSC;SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;SNAI2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR34a;miR101,SNAI2;miR200a;miR200c;miR200b;miR141,0.333333333,0.666666667
EMT_4403,44,0.031093235,0.272001175,6,0.399075279,GSC;TGFbeta;ZEB2;TWIST2;miR200c;miR141,SNAI1;ZEB1;TWIST1;SNAI2;FOXC2;miR200a;miR200b;miR34a;miR101,GSC;SNAI1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR141,TGFbeta;ZEB1;miR200b;miR34a;miR101,0.4,0.6
EMT_4404,44,0.052417274,0.177688782,6,0.400493521,GSC;TWIST2;miR200a;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200c;miR200b,SNAI1;TGFbeta;SNAI2;TWIST2;FOXC2;miR200a,GSC;ZEB1;TWIST1;ZEB2;miR200c;miR200b;miR34a;miR141;miR101,0.533333333,0.466666667
EMT_4405,44,0.015912097,0.271212816,7,0.360879987,GSC;SNAI1;SNAI2;ZEB2;TWIST2;miR200c;miR141;miR101,TGFbeta;ZEB1;TWIST1;FOXC2;miR200a;miR200b;miR34a,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR34a;miR101,TGFbeta;miR200c;miR200b;miR141,0.466666667,0.533333333
EMT_4406,44,0.03506033,0.372003436,6,0.507365733,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR34a;miR101,SNAI2;miR200a;miR200c;miR200b;miR141,GSC;ZEB1;SNAI2;TWIST2;FOXC2,SNAI1;TGFbeta;TWIST1;ZEB2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,0.466666667,0.533333333
EMT_4407,44,0.02260908,0.206588922,8,0.313152185,GSC;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR200a;miR141;miR101,SNAI1;ZEB1;FOXC2;miR200c;miR200b;miR34a,ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;miR34a;miR141,0.533333333,0.466666667
EMT_4408,44,0.056757536,0.227629138,5,0.423696344,GSC;ZEB1;TWIST1;ZEB2;FOXC2;miR200c;miR200b;miR101,SNAI1;TGFbeta;SNAI2;TWIST2;miR200a;miR34a;miR141,SNAI1;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2,0.533333333,0.466666667
EMT_4409,44,0.025756695,0.225286807,9,0.47367009,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200a;miR200c;miR200b;miR34a,TGFbeta;TWIST2;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;TWIST2;miR101,GSC;SNAI2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141,0.666666667,0.333333333
EMT_4410,44,0.046586012,0.210345215,5,0.386666721,GSC;TWIST1;miR200a;miR200c;miR200b;miR141;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141;miR101,TGFbeta;miR200a;miR200c;miR200b;miR34a,0.6,0.4
EMT_4801,48,0.02593863,0.212858875,6,0.311959258,GSC;SNAI1;TGFbeta;ZEB1;ZEB2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR141;miR101,TWIST1;SNAI2;miR34a,GSC;SNAI1;TWIST1;ZEB2;TWIST2;miR200a;miR34a,TGFbeta;ZEB1;SNAI2;FOXC2;miR200c;miR200b;miR141;miR101,0.6,0.4
EMT_4802,48,0.084892814,0.223959818,6,0.455682432,GSC;SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;ZEB2,miR200a;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,0.533333333,0.466666667
EMT_4803,48,0.078151025,0.322454098,6,0.536463381,GSC;miR200a;miR200c;miR200b,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a;miR141;miR101,SNAI2;FOXC2;miR200a;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;TWIST2;miR200c;miR200b,0.533333333,0.466666667
EMT_4804,48,0.016455873,0.301146357,7,0.304515323,GSC;TGFbeta;ZEB1;TWIST1;FOXC2;miR200a;miR200c;miR34a;miR141;miR101,SNAI1;SNAI2;ZEB2;TWIST2;miR200b,GSC;TWIST1;FOXC2;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;miR200a;miR200c;miR200b,0.266666667,0.733333333
EMT_4805,48,0.028600561,0.260395898,6,0.464756645,GSC;TWIST1;ZEB2;TWIST2;miR200a;miR34a,SNAI1;TGFbeta;ZEB1;SNAI2;FOXC2;miR200c;miR200b;miR141;miR101,SNAI1;TWIST1;ZEB2;TWIST2;FOXC2;miR200b;miR34a;miR101,GSC;TGFbeta;ZEB1;SNAI2;miR200a;miR200c;miR141,0.4,0.6
EMT_4806,48,0.027232053,0.166345409,6,0.519338976,GSC;TGFbeta;ZEB1;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;TWIST1;SNAI2;ZEB2,FOXC2;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;miR200a;miR34a,0.4,0.6
EMT_4807,48,0.046490454,0.408689281,5,0.565516703,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;TWIST2;FOXC2;miR200b,SNAI2;ZEB2;miR200a;miR200c;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR200b;miR101,GSC;miR200c;miR34a;miR141,0.333333333,0.666666667
EMT_4808,48,0.019402259,0.349747508,7,0.471830288,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;miR200a,TGFbeta;TWIST2;FOXC2;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;miR141,GSC;TGFbeta;FOXC2;miR200a;miR200c;miR200b;miR34a;miR101,0.266666667,0.733333333
EMT_4809,48,0.018035073,0.146661712,6,0.427547615,GSC;SNAI2;TWIST2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;FOXC2,TGFbeta;SNAI2;ZEB2;TWIST2;miR200a;miR200c;miR34a;miR141;miR101,GSC;SNAI1;ZEB1;TWIST1;FOXC2;miR200b,0.266666667,0.733333333
EMT_4810,48,0.014323836,0.325978427,7,0.409129647,GSC;TGFbeta;ZEB2;miR200a;miR200c;miR34a;miR141;miR101,SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200b,GSC;SNAI1;TGFbeta;SNAI2;miR200a;miR200b;miR141;miR101,ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200c;miR34a,0.4,0.6
EMT_5201,52,0.102754687,0.398759671,4,0.605511534,GSC;miR200a;miR200c;miR200b;miR34a;miR141,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,TGFbeta;TWIST1;ZEB2;FOXC2;miR200c;miR200b;miR34a,GSC;SNAI1;ZEB1;SNAI2;TWIST2;miR200a;miR141;miR101,0.466666667,0.533333333
EMT_5202,52,0.008993864,0.245548719,8,0.416128713,GSC;TGFbeta;TWIST1;miR200a;miR200c;miR200b;miR34a;miR141;miR101,SNAI1;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;FOXC2;miR141,GSC;TWIST1;TWIST2;miR200a;miR200c;miR200b;miR34a;miR101,0.8,0.2
EMT_5203,52,0.013306635,0.144061812,8,0.3018561,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;miR200a;miR34a,ZEB2;TWIST2;FOXC2;miR200c;miR200b;miR141;miR101,GSC;SNAI1;ZEB1;TWIST2;miR200a;miR34a,TGFbeta;TWIST1;SNAI2;ZEB2;FOXC2;miR200c;miR200b;miR141;miR101,0.266666667,0.733333333
EMT_5204,52,0.064572306,0.525877808,5,0.492047297,GSC;SNAI1;ZEB1;SNAI2;TWIST2;FOXC2;miR200a;miR200b;miR101,TGFbeta;TWIST1;ZEB2;miR200c;miR34a;miR141,TWIST1;TWIST2;miR200c;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;FOXC2;miR200a;miR200b;miR141,0.666666667,0.333333333
EMT_5205,52,0.065023521,0.22793946,7,0.480028106,GSC;SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR200a;miR200b;miR34a;miR101,ZEB1;FOXC2;miR200c;miR141,GSC;SNAI1;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR200a;miR101,TGFbeta;miR200c;miR200b;miR34a;miR141,0.333333333,0.666666667
EMT_5206,52,0.032580935,0.18102462,5,0.394598431,GSC;SNAI1;TGFbeta;ZEB1;TWIST2;FOXC2;miR200a;miR34a,TWIST1;SNAI2;ZEB2;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;miR200c;miR34a;miR101,ZEB2;TWIST2;FOXC2;miR200a;miR200b;miR141,0.466666667,0.533333333
