Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,PC1 Variance,Number of PCs,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
25R010_09,10,0.140683935,0.555060929,0.730296235,3.0,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;miR200b,GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200a;GSC;ZEB1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;TWIST1;ZEB2,0.8,0.2
25R010_10,10,0.050955522,0.483551875,0.574513967,5.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;FOXC2;TWIST2,ZEB1;SNAI1;SNAI2;ZEB2;miR200b;TGFbeta,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a,0.6666666666666666,0.3333333333333333
25R020_01,20,0.128025613,0.529489895,0.649860649,3.0,miR101;miR200c;miR34a;miR200a,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;SNAI2,GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,0.1333333333333333,0.8666666666666667
25R020_02,20,0.103549224,0.380124842,0.616289961,5.0,miR101;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;SNAI2,miR200c;miR34a;miR200a;miR141;SNAI2;miR200b,miR101;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,0.8666666666666667,0.1333333333333333
25R020_03,20,0.052071556,0.478113823,0.500797426,5.0,miR101;miR200a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR141;GSC;FOXC2,miR200a;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;SNAI2;miR200b,0.3333333333333333,0.6666666666666666
25R020_04,20,0.065202573,0.520646561,0.565746017,4.0,miR101;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;SNAI2;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.1333333333333333,0.8666666666666667
25R020_05,20,0.030673087,0.344007729,0.385657446,6.0,miR101;miR200c;miR34a;miR200a;FOXC2;miR200b,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2,miR101;miR200c;miR34a;miR141;GSC;miR200b;TGFbeta,0.6666666666666666,0.3333333333333333
25R020_06,20,0.038695575,0.170374421,0.361176948,6.0,miR101;miR34a;miR200a;miR141;TWIST1;SNAI2;TWIST2,miR200c;GSC;ZEB1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR34a;miR141;GSC;TWIST1;SNAI2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR200a;ZEB1;SNAI1;ZEB2;FOXC2,0.3333333333333333,0.6666666666666666
25R020_07,20,0.010387235,0.202813769,0.291176735,7.0,miR101;miR200a;miR141;GSC;TWIST1;ZEB2;FOXC2;TGFbeta,miR200c;miR34a;ZEB1;SNAI1;SNAI2;miR200b;TWIST2,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.5333333333333333,0.4666666666666667
25R020_08,20,0.041369036,0.236843508,0.399679959,6.666666667,miR101;miR200c;miR34a;miR200a;miR141;ZEB2,GSC;ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200a;GSC;ZEB1;TWIST1;SNAI1;TWIST2;TGFbeta,miR200c;miR34a;miR141;SNAI2;ZEB2;FOXC2;miR200b,0.6666666666666666,0.3333333333333333
25R020_09,20,0.146766857,0.574457219,0.577636569,4.0,miR101;miR34a;miR141;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR200a;TWIST1,miR141;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;TWIST1,0.1333333333333333,0.8666666666666667
25R020_10,20,0.129797722,0.371630354,0.550470634,4.0,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;SNAI1;SNAI2;miR200b;TWIST2,GSC;ZEB1;ZEB2;FOXC2;TGFbeta,miR200c;miR34a;miR200a;miR141;TWIST1;SNAI2;miR200b;TWIST2,miR101;GSC;ZEB1;SNAI1;ZEB2;FOXC2;TGFbeta,0.1333333333333333,0.8666666666666667
25R030_01,30,0.020852122,0.156915775,0.404349948,7.0,miR101;miR200c;miR34a;miR200a;miR141;ZEB1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,GSC;TWIST1;SNAI1;ZEB2,miR200c;GSC;ZEB1;TWIST1;SNAI1;ZEB2;TGFbeta,miR101;miR34a;miR200a;miR141;SNAI2;FOXC2;miR200b;TWIST2,0.8,0.2
25R030_02,30,0.040063929,0.208307816,0.336771277,7.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,ZEB1;FOXC2;miR200b,miR101;GSC;ZEB1;SNAI2;ZEB2;TGFbeta,miR200c;miR34a;miR200a;miR141;TWIST1;SNAI1;FOXC2;miR200b;TWIST2,0.5333333333333333,0.4666666666666667
25R030_03,30,0.057416501,0.287489754,0.500786919,6.0,miR101;miR200c;miR34a;miR200a;miR141;FOXC2,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR200a;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;TWIST1,0.8,0.2
25R030_04,30,0.040039053,0.243144162,0.42092203,5.0,miR101;miR200c;miR34a;TWIST1;ZEB2;FOXC2,miR200a;miR141;GSC;ZEB1;SNAI1;SNAI2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR141;TWIST1;FOXC2;TWIST2,miR34a;miR200a;GSC;ZEB1;SNAI1;SNAI2;ZEB2;miR200b;TGFbeta,0.2666666666666666,0.7333333333333333
25R030_05,30,0.052667502,0.206226769,0.385418781,6.0,miR101;miR200c;miR34a;miR200a;miR141;ZEB1;TWIST1;FOXC2;miR200b;TWIST2,GSC;SNAI1;SNAI2;ZEB2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;TWIST2,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TGFbeta,0.2666666666666666,0.7333333333333333
25R030_06,30,0.010221318,0.289347365,0.333246676,8.0,miR101;miR200c;miR200a;miR141;GSC;miR200b,miR34a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.8666666666666667,0.1333333333333333
25R030_07,30,0.078384316,0.233193592,0.442615081,5.0,miR101;GSC;ZEB1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2,miR200c;miR34a;miR200a;miR141;TWIST1;SNAI2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,0.7333333333333333,0.2666666666666666
25R030_08,30,0.053922819,0.345883898,0.479129701,5.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2;miR200b;TWIST2;TGFbeta,ZEB1;SNAI1;ZEB2;FOXC2,miR34a;miR141;GSC;ZEB1;SNAI1;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR200a;TWIST1;SNAI2;miR200b;TWIST2,0.7333333333333333,0.2666666666666666
25R030_09,30,0.028721896,0.205317213,0.353788266,6.0,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;TWIST2,GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TGFbeta,miR101;miR34a;miR200a;miR141;ZEB1;TWIST1;FOXC2;miR200b;TWIST2,miR200c;GSC;SNAI1;SNAI2;ZEB2;TGFbeta,0.2666666666666666,0.7333333333333333
25R030_10,30,0.039587472,0.186329541,0.316219391,6.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;SNAI1;SNAI2;miR200b,ZEB1;TWIST1;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;ZEB1;TWIST1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;SNAI1;SNAI2,0.8666666666666667,0.1333333333333333
25R040_01,40,0.078928635,0.321703793,0.553264758,5.0,miR101;miR200c;miR34a;miR141;FOXC2;miR200b,miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200a;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;GSC;SNAI1,0.7333333333333333,0.2666666666666666
25R040_02,40,0.012261798,0.226225925,0.382857754,8.0,miR101;miR34a;GSC;ZEB1;TWIST1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR200a;miR141;SNAI1;SNAI2,miR101;miR34a;miR141;GSC;ZEB1;SNAI1;ZEB2;TGFbeta,miR200c;miR200a;TWIST1;SNAI2;FOXC2;miR200b;TWIST2,0.4,0.6
25R040_03,40,0.0152552,0.315981432,0.358479831,6.666666667,miR101;GSC;SNAI1;ZEB2;miR200b;TWIST2,miR200c;miR34a;miR200a;miR141;ZEB1;TWIST1;SNAI2;FOXC2;TGFbeta,miR34a;miR141;GSC;ZEB1;SNAI1;SNAI2,miR101;miR200c;miR200a;TWIST1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,0.5333333333333333,0.4666666666666667
25R040_04,40,0.008721828,0.254580702,0.332504711,7.0,miR101;miR200c;miR34a;GSC;TWIST1;SNAI1;FOXC2;miR200b;TWIST2;TGFbeta,miR200a;miR141;ZEB1;SNAI2;ZEB2,miR200c;miR141;TWIST1;SNAI1;SNAI2;FOXC2;TWIST2;TGFbeta,miR101;miR34a;miR200a;GSC;ZEB1;ZEB2;miR200b,0.4,0.6
25R040_05,40,0.016095786,0.279212422,0.443023922,7.0,miR101;miR200c;miR200a;miR141;ZEB1;TWIST1;SNAI1;FOXC2;miR200b;TWIST2,miR34a;GSC;SNAI2;ZEB2;TGFbeta,miR200a;miR141;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,miR101;miR200c;miR34a;GSC;SNAI1;TGFbeta,0.3333333333333333,0.6666666666666666
25R040_06,40,0.010724256,0.195991215,0.288473974,8.0,miR101;miR200c;miR34a;miR141;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR200a;GSC;ZEB1;SNAI2;TWIST2,miR101;miR200c;miR34a;miR200a;ZEB1;ZEB2;TWIST2,miR141;GSC;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TGFbeta,0.6,0.4
25R040_07,40,0.028674249,0.229825765,0.443756379,6.0,miR101;GSC;ZEB1;ZEB2,miR200c;miR34a;miR200a;miR141;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;GSC;TWIST1;SNAI1;FOXC2;TWIST2,miR101;miR141;ZEB1;SNAI2;ZEB2;miR200b;TGFbeta,0.6666666666666666,0.3333333333333333
25R040_08,40,0.006102805,0.183306447,0.408254906,7.0,miR101;TWIST1;SNAI1;FOXC2;miR200b;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;ZEB1;SNAI2;ZEB2;TWIST2,miR34a;miR200a;miR141;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;GSC;ZEB1;TWIST1;SNAI1;ZEB2,0.5333333333333333,0.4666666666666667
25R040_09,40,0.027613947,0.268482901,0.422278894,6.0,miR101;miR200c;miR200a;FOXC2,miR34a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR34a;miR141;GSC;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR200a;ZEB1;FOXC2;miR200b,0.8,0.2
25R040_10,40,0.12159206,0.344313393,0.533656475,5.0,miR101;miR200c;miR34a;miR141,miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.8666666666666667,0.1333333333333333
25R050_01,50,0.081832482,0.373276451,0.46652598,5.333333333,miR101;miR34a;miR200a;TWIST1,miR200c;miR141;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;miR200b;TWIST2,0.7333333333333333,0.2666666666666666
25R050_02,50,0.052337588,0.306261801,0.433214748,5.0,miR101;miR200a;miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TGFbeta,miR200c;miR34a;GSC;TWIST2,miR101;miR200c;miR34a;TWIST1;FOXC2;miR200b;TWIST2,miR200a;miR141;GSC;ZEB1;SNAI1;SNAI2;ZEB2;TGFbeta,0.6666666666666666,0.3333333333333333
25R050_03,50,0.066497582,0.386866296,0.524766568,5.666666667,miR101;miR200c;miR34a;miR200a;miR141;SNAI1;ZEB2;TWIST2,GSC;ZEB1;TWIST1;SNAI2;FOXC2;miR200b;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.7333333333333333,0.2666666666666666
25R050_04,50,0.079909167,0.205669734,0.431515125,5.0,miR101;miR141;GSC;ZEB1;SNAI2;ZEB2;miR200b,miR200c;miR34a;miR200a;TWIST1;SNAI1;FOXC2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR141;GSC;ZEB1;TWIST1;FOXC2;miR200b,0.7333333333333333,0.2666666666666666
25R050_05,50,0.034519033,0.186023937,0.439631906,5.0,miR101;GSC;SNAI1;SNAI2;ZEB2;TGFbeta,miR200c;miR34a;miR200a;miR141;ZEB1;TWIST1;FOXC2;miR200b;TWIST2,miR101;miR200c;GSC;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR34a;miR200a;miR141;ZEB1;FOXC2;miR200b,0.2,0.8
25R050_06,50,0.034491945,0.246122753,0.478826903,7.0,miR101;miR200c;miR34a;miR141;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TGFbeta,miR200a;SNAI2;miR200b;TWIST2,miR101;miR34a;GSC;TWIST1;ZEB2;TGFbeta,miR200c;miR200a;miR141;ZEB1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2,0.3333333333333333,0.6666666666666666
25R050_07,50,0.013148005,0.210008214,0.378505166,8.0,miR101;SNAI1;SNAI2;TWIST2,miR200c;miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;ZEB2;FOXC2;miR200b;TGFbeta,miR101;miR34a;miR141;GSC;ZEB1;ZEB2;TGFbeta,miR200c;miR200a;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2,0.6,0.4
25R050_08,50,0.034292472,0.395190537,0.542784671,5.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2,ZEB1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR34a;miR200a;miR141;SNAI2;FOXC2;miR200b,miR200c;GSC;ZEB1;TWIST1;SNAI1;ZEB2;TWIST2;TGFbeta,0.3333333333333333,0.6666666666666666
25R050_09,50,0.032013295,0.286822262,0.414297153,7.0,miR101;TWIST1;SNAI1;miR200b;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;ZEB1;SNAI2;ZEB2;FOXC2;TWIST2,miR101;miR200c;miR200a;miR141;SNAI2;miR200b;TWIST2,miR34a;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TGFbeta,0.5333333333333333,0.4666666666666667
25R050_10,50,0.073000402,0.493443983,0.568870592,5.0,miR101;miR200c;miR34a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200a;FOXC2;miR200b,miR200c;miR34a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR200a;miR141;GSC;FOXC2;miR200b,0.2,0.8
25R060_01,60,0.042343271,0.340878149,0.421796089,6.0,miR101;miR200a;ZEB1;TWIST1;SNAI1;ZEB2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR141;GSC;SNAI2;FOXC2,miR200c;miR34a;TWIST1;SNAI1;SNAI2,miR101;miR200a;miR141;GSC;ZEB1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,0.6666666666666666,0.3333333333333333
25R060_02,60,0.014699987,0.298293831,0.374238252,7.0,miR101;miR200c;miR200a;miR141;TWIST1;SNAI2;TWIST2,miR34a;GSC;ZEB1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;miR200b,GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.2666666666666666,0.7333333333333333
25R060_03,60,0.013652731,0.220411177,0.27060861,6.0,miR101;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;ZEB2;TWIST2;TGFbeta,miR200c;miR34a;SNAI2;FOXC2;miR200b,miR101;miR200a;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR200c;miR34a;miR141;SNAI2;TWIST2,0.2666666666666666,0.7333333333333333
25R060_04,60,0.022375403,0.213682254,0.380062522,6.0,miR101;miR200c;miR34a;miR200a;miR141;SNAI1;SNAI2;FOXC2;miR200b;TWIST2,GSC;ZEB1;TWIST1;ZEB2;TGFbeta,miR200c;miR141;ZEB1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2,miR101;miR34a;miR200a;GSC;TWIST1;ZEB2;TGFbeta,0.2666666666666666,0.7333333333333333
25R060_05,60,0.004253088,0.276607051,0.332500401,7.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;ZEB2;FOXC2;miR200b;TGFbeta,ZEB1;TWIST1;SNAI1;SNAI2;TWIST2,miR34a;miR200a;GSC;ZEB1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR141;TWIST1;SNAI1;FOXC2,0.4666666666666667,0.5333333333333333
25R060_06,60,0.139137883,0.497643866,0.501998075,4.0,miR101;miR200c;miR34a;miR200a;miR200b,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;TWIST2;TGFbeta,miR101;miR34a;miR200a;ZEB2;miR200b,0.8666666666666667,0.1333333333333333
25R060_07,60,0.036441448,0.282933979,0.458261417,6.0,miR101;miR200c;miR34a;miR200a;TWIST1;SNAI2;miR200b;TWIST2;TGFbeta,miR141;GSC;ZEB1;SNAI1;ZEB2;FOXC2,miR101;miR200c;FOXC2;TGFbeta,miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2,0.4666666666666667,0.5333333333333333
25R060_08,60,0.033041287,0.25002688,0.460895524,7.0,miR101;GSC;ZEB1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;TWIST1;FOXC2,miR200c;GSC;ZEB1;SNAI1;ZEB2;FOXC2;TWIST2,miR101;miR34a;miR200a;miR141;TWIST1;SNAI2;miR200b;TGFbeta,0.4,0.6
25R060_09,60,0.044688264,0.358839404,0.364150118,6.0,miR101;miR200c;miR200a;miR141;TWIST1;SNAI1;FOXC2;miR200b;TWIST2;TGFbeta,miR34a;GSC;ZEB1;SNAI2;ZEB2,miR34a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR200a;miR141;GSC;miR200b,0.6,0.4
25R060_10,60,0.009387374,0.309974922,0.397639108,6.0,miR101;miR200c;miR34a;miR200a;GSC;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR141;ZEB1;TWIST1;ZEB2,miR34a;GSC;ZEB1;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR200a;miR141;TWIST1;SNAI1;SNAI2;miR200b,0.5333333333333333,0.4666666666666667
25R070_01,70,0.024242152,0.228750955,0.349027293,7.0,miR101;miR200c;miR34a;miR200a;GSC;SNAI1;miR200b;TWIST2;TGFbeta,miR141;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2,miR200c;ZEB1;SNAI1;ZEB2;FOXC2;TGFbeta,miR101;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2;miR200b;TWIST2,0.6,0.4
25R070_02,70,0.021404676,0.144606884,0.270887791,10.0,miR101;miR200a;ZEB1;SNAI1;ZEB2;TWIST2;TGFbeta,miR200c;miR34a;miR141;GSC;TWIST1;SNAI2;FOXC2;miR200b,miR101;miR34a;GSC;TWIST1;SNAI2;FOXC2;miR200b,miR200c;miR200a;miR141;ZEB1;SNAI1;ZEB2;TWIST2;TGFbeta,0.8,0.2
25R070_03,70,0.01723574,0.257449509,0.3594141,8.0,miR101;miR141;SNAI2;miR200b,miR200c;miR34a;miR200a;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR200a;miR141;ZEB1;SNAI2;ZEB2;miR200b;TWIST2,miR101;miR34a;GSC;TWIST1;SNAI1;FOXC2;TGFbeta,0.4,0.6
25R070_04,70,0.051476716,0.409124157,0.432795176,6.0,miR101;miR200a;miR141;ZEB1;SNAI1;TGFbeta,miR200c;miR34a;GSC;TWIST1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,miR101;miR34a;GSC;TWIST1;FOXC2,miR200c;miR200a;miR141;ZEB1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,0.6,0.4
25R070_05,70,0.069174912,0.301008209,0.466195816,6.0,miR101;GSC;ZEB1;TWIST1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;SNAI1;FOXC2,miR101;miR200c;miR34a;miR141;GSC;SNAI1;FOXC2;miR200b,miR200a;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;TGFbeta,0.7333333333333333,0.2666666666666666
25R070_06,70,0.071731448,0.364749216,0.545954318,5.666666667,miR101;miR200c;miR34a;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,miR200a;miR141;GSC;TWIST1;TGFbeta,miR101;miR34a;ZEB1;SNAI1;SNAI2;FOXC2,miR200c;miR200a;miR141;GSC;TWIST1;ZEB2;miR200b;TWIST2;TGFbeta,0.2666666666666666,0.7333333333333333
25R070_07,70,0.00614956,0.22277734,0.29025056,8.0,miR101;miR200c;miR34a;FOXC2;miR200b;TGFbeta,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2,miR200c;miR34a;GSC;TWIST1;TWIST2;TGFbeta,miR101;miR200a;miR141;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b,0.4,0.6
25R070_08,70,0.027559591,0.335920841,0.506501659,5.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2;TWIST2,ZEB1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR141;GSC;TWIST1;SNAI1;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;ZEB1;SNAI2;FOXC2,0.6,0.4
25R070_09,70,0.061496831,0.391787578,0.637444123,5.0,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;SNAI2;ZEB2;miR200b;TWIST2,GSC;ZEB1;SNAI1;FOXC2;TGFbeta,miR141;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TGFbeta,miR101;miR200c;miR34a;miR200a;TWIST1;TWIST2,0.7333333333333333,0.2666666666666666
25R070_10,70,0.010294154,0.140069134,0.260386842,9.0,miR101;miR200c;miR34a;GSC;SNAI2;ZEB2;miR200b,miR200a;miR141;ZEB1;TWIST1;SNAI1;FOXC2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;ZEB1;SNAI2;FOXC2;miR200b;TWIST2,miR101;TWIST1;SNAI1;ZEB2;TGFbeta,0.4666666666666667,0.5333333333333333
25R080_01,80,0.032581095,0.241477725,0.428127035,6.0,miR101;miR200c;miR200a;miR141;GSC;SNAI1;SNAI2;FOXC2,miR34a;ZEB1;TWIST1;ZEB2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;GSC;SNAI1;SNAI2,miR101;miR141;ZEB1;TWIST1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,0.2666666666666666,0.7333333333333333
25R080_02,80,0.027767237,0.300366226,0.446411036,5.0,miR101;miR200c;miR34a;miR141;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200a;GSC;TWIST1,miR101;miR200c;miR34a;miR200a;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,miR141;TWIST1;TGFbeta,0.2666666666666666,0.7333333333333333
25R080_03,80,0.044712935,0.223842201,0.410946181,6.0,miR101;miR200c;miR200a;FOXC2,miR34a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR141;GSC;ZEB1;TWIST1;SNAI2;FOXC2;miR200b;TGFbeta,miR200c;miR34a;miR200a;SNAI1;ZEB2;TWIST2,0.6,0.4
25R080_04,80,0.010117749,0.125123934,0.233864382,10.0,miR101;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;SNAI1;miR200b;TWIST2,miR34a;miR200a;FOXC2;miR200b,miR101;miR200c;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,0.6,0.4
25R080_05,80,0.017565692,0.311572962,0.391120061,8.0,miR101;miR34a;miR200a;miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TGFbeta,miR200c;GSC;TWIST2,miR101;miR200a;ZEB1;TWIST1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR141;GSC;SNAI1;ZEB2,0.3333333333333333,0.6666666666666666
